user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
73,TC_214,"Darüber hinaus sind Würfel in einer Vielzahl von Brettspielen bedeutend, um etwa die Bewegungsgeschwindigkeit von Spielfiguren oder den Ausgang von Zufallsereignissen zu bestimmen.",1,male,16,german,2,1,1,college,academic,other
73,21523,Grundsätzlich ist die allgemeine Hochschulreife oder eine als gleichwertig anerkannte Zugangsberechtigung erforderlich.,1,male,16,german,2,1,1,college,academic,other
73,TC_519,"Dieses Eisenoxid resultierte in großen Ablagerungen so genannter Bändererze, die als ergiebige Lagerstätten erhalten blieben und intensiv abgebaut werden.",3,male,16,german,2,1,1,college,academic,other
73,TC_939,Somit hat das Europäische Parlament erstmals ein zumindest eingeschränktes Initiativrecht.,1,male,16,german,2,1,1,college,academic,other
73,13306,Bewerbung: Bis zum 31. Oktober für das nachfolgende Jahr.,2,male,16,german,2,1,1,college,academic,other
73,TC_991,"Zusammen mit seinen Eltern lebte King Junior bis 1941 in der Auburn Avenue 501, einer Straße, in der fast ausschließlich wohlhabende Schwarze wohnten.",2,male,16,german,2,1,1,college,academic,other
73,TC_696,"Von 1881 bis 1892 besuchte Churchill Eliteschulen in Ascot, Brighton und Harrow.",1,male,16,german,2,1,1,college,academic,other
73,TC_471,"Dieses organische Material besteht zum Teil aus photosynthetisch aktiven Mikroorganismen wie Cyanobakterien oder auch Bärtierchen,[13] wie es am Rotmoosferner nachgewiesen wurde.",2,male,16,german,2,1,1,college,academic,other
73,TC_541,"Seit kurzem werden Zerfallsraten mittels Neutrinodetektoren auch direkt gemessen, in Übereinstimmung mit dem bekannten Ergebnis, allerdings noch sehr ungenau, ±40 %.",1,male,16,german,2,1,1,college,academic,other
73,TC_188,"Er konstruierte ein Gerät, das die Schallwellen nicht wie bei Edisons Höhenschrift-Phonographen in vertikaler, durch Auf-und-ab-Bewegung des Schneidstichels entstehender Modulation speicherte, sondern die Rille horizontal auslenkte; die mechanischen Schwingungen ließ er eine Stahlnadel schneckenförmig in eine dick mit Ruß überzogene Glasplatte einritzen.",4,male,16,german,2,1,1,college,academic,other
74,TC_466,Rückgänge von bis zu 50 % wurden besonders in West- und Ostafrika und im Westen Lateinamerikas gemessen.,1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_820,"Im Jahr 1905 erschien seine Arbeit mit dem Titel Zur Elektrodynamik bewegter Körper, deren Inhalt heute als spezielle Relativitätstheorie bezeichnet wird.",3,male,16,german,4,2,4,undecided,academic,STEM
74,TC_760,Die Entscheidung fiel aber zugunsten von Quaker Peace and Social Witness aus.,3,male,16,german,4,2,4,undecided,academic,STEM
74,TC_775,"Sein politischer, juristischer, sprachlicher und kultureller Einfluss wirkt bis heute in vielen Teilen der Welt nach.",1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_713,"Zwei Bücher[6] über seine südafrikanischen Abenteuer, seine Kriegsberichte und seine abenteuerliche Flucht machten ihn bekannt und in den Augen vieler Landsleute zu einem Nationalhelden.",1,male,16,german,4,2,4,undecided,academic,STEM
74,19915,"Daneben gehört jedoch auch der Erwerb von Grundkenntnissen aus den Bereichen Wirtschafts-, Sozial- und Rechtswissenschaften, hier vor allem der Betriebswirtschaftslehre, zum Studium.",1,male,16,german,4,2,4,undecided,academic,STEM
74,12540,Der Frauenanteil liegt mit etwa 19 % geringfügig unter dem Durchschnitt.,2,male,16,german,4,2,4,undecided,academic,STEM
74,TC_313,"Teilweise vertreten verschiedene gesellschaftliche Gruppen jeweils den Standpunkt der Wahlfreiheit, allerdings mit unterschiedlicher Gewichtung: Die eine Seite hebt die Möglichkeit zur Erwerbsarbeit auch mit Kindern hervor, die andere betont die Freiheit, auch die traditionelle Familienform zu wählen.",2,male,16,german,4,2,4,undecided,academic,STEM
74,TC_576,Seine verschiedenen Ökosysteme sind nahezu ungestört.,1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_846,"Zweieinhalb Jahre nach Albert wurde seine Schwester Maja (* 18. November 1881 in München;  25. Juni 1951 in Princeton, New Jersey, USA) geboren.",1,male,16,german,4,2,4,undecided,academic,STEM
74,20527,Die Studiengänge im Bereich Sozialwesen werden überwiegend an Fachhochschulen angeboten.,1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_57,Neben diesen öffentlichen Bädern gab es auch in Privathäusern bereits Badezimmer.,1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_936,Allerdings besitzt das Europäische Parlament  anders als der Bundestag  kein unmittelbares Initiativrecht und kann daher keine eigenen Gesetzesvorlagen einbringen.,1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_212,"Bekannte Beispiele im Freizeitbereich sind etwa Kniffel oder Zehntausend, bei denen jeweils bestimmten Augenkombinationen unterschiedlich viele Punkte zugeordnet sind.",1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_225,"Um laute Aufprallgeräusche und ein Wegrollen der Würfel zu vermeiden, wird manchmal ein gepolstertes und berandetes Brett (Würfelbrett oder Würfelteller genannt) eingesetzt.",2,male,16,german,4,2,4,undecided,academic,STEM
74,19568,"Diese Angebote bereiten vor allem auf planende und organisatorische Tätigkeiten in Reedereien, in See- und anderen Speditionen oder in Hafen- und Lagerhausgesellschaften vor.",1,male,16,german,4,2,4,undecided,academic,STEM
74,TC_982,"King wurde als Sohn der Lehrerin Alberta Christine Williams King (19041974) und ihres Ehemanns Martin Luther King (18971984, ursprünglich Michael King),[1] des 2. Predigers der baptistischen Ebenezer-Gemeinde Atlanta geboren.",1,male,16,german,4,2,4,undecided,academic,STEM
74,12336,"Ein weiteres Gebiet ist die Schauspielkunst (Studiengänge siehe Tabelle 6.3, 6.4 und 6.5).",1,male,16,german,4,2,4,undecided,academic,STEM
74,2863,"Studium: Das Grundstudium beginnt mit einführenden Vorlesungen, Übungen und Praktika in den mathematisch-naturwissenschaftlichen sowie sozial- und wirtschaftswissenschaftlichen Fächern, die nach jeweils 2 Semestern geprüft werden.",2,male,16,german,4,2,4,undecided,academic,STEM
74,19135,Lateinkenntnisse sind v.a. bei Französisch und den übrigen romanischen Sprachen sehr nützlich.,1,male,16,german,4,2,4,undecided,academic,STEM
75,20363,"Im Studium wird ein grundlegendes Verständnis der pädagogischen Denkweisen, Fragestellungen und methodischen Grundlagen sowie der gesellschaftlichen Voraussetzungen von Erziehung vermittelt.",3,female,16,german,1,1,2,college,academic,other
75,TC_831,Mit der Machtergreifung Hitlers gab er 1933 den deutschen Pass endgültig ab und wurde 1934 vom Deutschen Reich strafausgebürgert.,1,female,16,german,1,1,2,college,academic,other
75,TC_114,"Als grobe Richtlinie sollten die imaginären Verbindungslinien der drei Kontaktpunkte und des Schulterblattes eine Raute darstellen, deren Seiten möglichst etwa gleich lang sein sollten.",1,female,16,german,1,1,2,college,academic,other
75,TC_136,Linux-basierte Systeme sind zurzeit nur in wenigen lokalen Märkten wie Brasilien anzutreffen.,2,female,16,german,1,1,2,college,academic,other
75,TC_390,Durch die zusätzlichen Beiträge des Schmelzwassers dürften diese sich noch verdoppeln.,1,female,16,german,1,1,2,college,academic,other
75,15057,Oft wird diese Bezeichnung synonym mit »Gesellschaftswissenschaften« verwendet.,1,female,16,german,1,1,2,college,academic,other
75,3569,"Die Geologie ist die Wissenschaft von der festen Kruste der Erde, ihrem Aufbau und den Kräften, die ihre Gestalt und Geschichte bestimmen.",1,female,16,german,1,1,2,college,academic,other
75,20339,Sie ist eng verwandt mit der Germanistik (siehe Abschnitt 4.8.3).,1,female,16,german,1,1,2,college,academic,other
75,TC_881,In der Nacht vom 29. zum 30. Oktober 1918 kam es zu ersten Befehlsverweigerungen einiger Schiffsbesatzungen.,1,female,16,german,1,1,2,college,academic,other
75,2914,"Im anschließenden Hauptstudium besteht regelmäßig die Möglichkeit, zwischen den Studienrichtungen Nachrichtentechnik und Energietechnik (soweit es sich nicht ohnehin um ganz voneinander getrennte Studiengänge handelt) zu wählen.",2,female,16,german,1,1,2,college,academic,other
75,7497,"Denn wegen der außerordentlich vielfältigen Betätigungsmöglichkeiten im Berufsleben erscheint es sinnvoll, auf eine frühzeitige, zu weit gehende Spezialisierung des Studiums zu verzichten.",2,female,16,german,1,1,2,college,academic,other
75,TC_554,"Wärme ist umso wertvoller, je höher das Temperaturniveau ist, auf dem sie zur Verfügung steht.",1,female,16,german,1,1,2,college,academic,other
75,4552,"Die Volkswirtschaftslehre untersucht und erklärt die Wechselwirkungen, die sich aus den wirtschaftlichen Funktionen und Beziehungen der am Wirtschaftsleben beteiligten Entscheidungsträger eines größeren Wirtschafts- und Währungsraumes, meist eines Landes, sowie der internationalen Wirtschaft ergeben.",2,female,16,german,1,1,2,college,academic,other
75,TC_660,"Erste Anfänge zurück zu einer neuen Wiederverwertung war die anfangs freiwillige Mülltrennung, die zum Sinnbild einer ganzen Generation in der westlichen Welt wurde.",2,female,16,german,1,1,2,college,academic,other
75,12961,Das Studium ist stark anwendungsorientiert (siehe auch 6.5.7 Wirtschaftswissenschaften).,1,female,16,german,1,1,2,college,academic,other
75,2658,Berufspraktikum: Die Dauer ist nicht einheitlich geregelt und schwankt zwischen 3 und 12 Monaten vor oder während des Studiums.,1,female,16,german,1,1,2,college,academic,other
75,21490,"Latein kann in der Regel während des Studiums nachgeholt werden, falls verlangt.",1,female,16,german,1,1,2,college,academic,other
75,TC_416,"In beiden Fällen wird die Versauerung auf die menschlichen Emissionen von Kohlenstoffdioxid zurückgeführt und mit 0,11 pH-Einheiten beziffert.",1,female,16,german,1,1,2,college,academic,other
75,TC_96,"Untersuchungen unter anderem des ADFC haben ergeben, dass die Haltung auf dem sogenannten Reiserad bei richtiger Rahmengröße und richtigem Sattel die Haltung ist, die der menschlichen Anatomie am stärksten entgegenkommt.",3,female,16,german,1,1,2,college,academic,other
75,12569,Die Studierenden sollen befähigt werden auch komplexe wirtschaftliche Sachverhalte aus rechtlicher und betriebswirtschaftlicher Sicht zu bearbeiten und einer praxisgerechten Lösung zuzuführen.,1,female,16,german,1,1,2,college,academic,other
76,17072,Als Anwalt bzw. -anwältin ist freiberufliche Tätigkeit die Regel.,2,male,16,german,3,2,4,college,academic,other
76,4794,Lehramtskandidaten sprachlicher Fächer können einen Schwerpunkt ihres Studiums in diesem Fachbereich wählen.,1,male,16,german,3,2,4,college,academic,other
76,213,"Dem Diplom-Handelslehrer obliegt die Aufgabe, den Berufsnachwuchs für Wirtschaft und Verwaltung heranzubilden und den ihm anvertrauten Schülern über die speziellen Fachkenntnisse hinaus Einblick in die großen Zusammenhänge von Wirtschaft und Gesellschaft zu geben.",1,male,16,german,3,2,4,college,academic,other
76,TC_67,"Die griechischen Sportstätten mit integrierten Bädern waren allerdings bereits zu diesem Zeitpunkt Begegnungsstätten, in denen man sich stundenlang aufhielt.",4,male,16,german,3,2,4,college,academic,other
76,TC_794,"Wirtschaftliche und politische Spannungen mit dem Deutschen Reich gehören zu den wichtigsten Ursachen des Ersten Weltkriegs, in dem Großbritannien in hohem Maße auf die Unterstützung durch seine Kolonien angewiesen war.",1,male,16,german,3,2,4,college,academic,other
76,TC_621,"Stromatolithe aus versteinerten Biofilmen von Cyanobakterien sind in allen präkambrischen Gesteinen des Parks erhalten und besonders häufig in der Siyeh-Formation aus Dolomit und Kalkstein, aus der die Mehrzahl der höheren Gipfel im Park bestehen.",3,male,16,german,3,2,4,college,academic,other
76,11993,Demgegenüber betrug der durchschnittliche Beschäftigungszuwachs bei allen Akademikern 41 %.,1,male,16,german,3,2,4,college,academic,other
76,18161,"Seit langem werden biotechnologische Verfahren angewandt, etwa bei der Erzeugung von Back- und Bierhefe, von Antibiotika und Insulin sowie beim Einsatz von Mikroorganismen in Kläranlagen.",1,male,16,german,3,2,4,college,academic,other
76,21143,"Sehr vereinfacht ausgedrückt: Die Nanotechnologie nutzt aus, dass Materialien und Strukturen allein aufgrund der geringen Größe einzelner Bestandteile zu neuen oder verbesserten Produkteigenschaften führen.",3,male,16,german,3,2,4,college,academic,other
76,20316,Auch an Maßnahmen zur Erhaltung von baulichen Anlagen oder Denkmälern sind sie beteiligt.,2,male,16,german,3,2,4,college,academic,other
76,TC_876,"Zudem waren sie überzeugt, im Sinne der neuen Regierung zu handeln, die Friedensverhandlungen mit der Entente anstrebte.",2,male,16,german,3,2,4,college,academic,other
76,TC_296,"Wurde die Vereinbarkeit von Familie und Beruf ursprünglich mehr als die Frage angesehen, ob sich Mutterschaft und Berufstätigkeit überhaupt vereinbaren lassen,[1][2] entwickelte sich der gesellschaftliche Diskurs in den Industrienationen im Zuge der Emanzipation in die Richtung, wie sich für Mütter und Väter eine Berufstätigkeit mit der Erziehung der Kinder zeitlich vereinbaren lässt.",2,male,16,german,3,2,4,college,academic,other
76,TC_721,"Die Auszeichnung wird seit 1901 jedes Jahr am Todestag Alfred Nobels, dem 10. Dezember, in Oslo verliehen.",2,male,16,german,3,2,4,college,academic,other
76,11069,"Vorlesungen, Übungen und Praktika in Projektplanung, Planungstheorie und -methodik, Ökologie der Freilandpflanzen und Bodenkunde sowie weitere Wahlpflichtfächer und Exkursionen.",2,male,16,german,3,2,4,college,academic,other
76,179,"In der Wirtschaft ergeben sich — weniger gesicherte — Berufsmöglichkeiten im Verlagswesen, im Journalismus.",2,male,16,german,3,2,4,college,academic,other
76,9738,Der Ingenieur der Lebensmitteltechnologie ist vor allem in der Lebensmittel- und Getränkeherstellung tätig.,1,male,16,german,3,2,4,college,academic,other
76,TC_565,"Hierfür wird das im Untergrund erhitzte Wasser genutzt, um eine Dampfturbine anzutreiben. Der geschlossene Kreislauf im Zirkulationssystem steht so unter Druck, dass ein Sieden des eingepressten Wassers verhindert wird und der Dampf erst an der Turbine entsteht (Flash-Verdampfung).",4,male,16,german,3,2,4,college,academic,other
76,TC_719,Der Friedensnobelpreis ist der wichtigste internationale Friedenspreis und eine Kategorie des von dem schwedischen Erfinder und Industriellen Alfred Nobel gestifteten Nobelpreises.,2,male,16,german,3,2,4,college,academic,other
76,4594,"Da ihre physikalisch-theoretischen Grundlagen weitgehend erforscht sind, nimmt der Aufgabenbereich des Kerningenieurs und -technikers an Bedeutung zu, der Bauelemente für Kernenergieanlagen oder Geräte für die Kerntechnik schafft und Verfahren entwickelt, um die Kernenergie wirtschaftlich zu gewinnen und zu nutzen.",5,male,16,german,3,2,4,college,academic,other
76,TC_15,"Zudem erfolgt im Laufe des Auslaufprozesses eine Anreicherung von Seifenfilm-stabilisierenden Tensidmolekülen im unteren Bereich der Seifenblase, sodass deren obere Region infolge des relativen Mangels von an die Oberfläche adsorbierten Tensidmolekülen zusätzlich destabilisiert wird.",2,male,16,german,3,2,4,college,academic,other
77,16217,Ihr Berufseinstieg erfolgt jedoch häufig auf der Basis von Honorar- oder Werkverträgen oder im Rahmen befristeter Projektarbeit mit ungesicherten Perspektiven.,1,female,17,german,2,1,1,undecided,academic,social_sciences
77,15377,So ist z.B. auch die nordamerikanische Kunst nach 1800 fester Bestandteil des Faches.,2,female,17,german,2,1,1,undecided,academic,social_sciences
77,TC_172,Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder  bei heute üblichen Plattenspielern  auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.,2,female,17,german,2,1,1,undecided,academic,social_sciences
